am,country,datagolf_rank,dg_id,dg_skill_estimate,owgr_rank,player_name,primary_tour,last_updated
0,USA,334,25363,-0.741260820952863,466,"Buckley, Hayden",PGA,2026-03-30 11:59:12 UTC
0,ENG,335,19948,-0.743844791809567,459,"Taylor, Ben",KFT,2026-03-30 11:59:12 UTC
0,ZIM,336,19538,-0.747706587442938,351,"Vincent, Kieran",ASA,2026-03-30 11:59:12 UTC
0,KOR,337,21072,-0.751909413111436,223,"Ok, Taehoon",KOR,2026-03-30 11:59:12 UTC
0,NOR,338,17747,-0.753136553775722,379,"Halvorsen, Andreas",EURO,2026-03-30 11:59:12 UTC
0,JPN,339,20954,-0.755408390199703,197,"Hirata, Kensei",PGA,2026-03-30 11:59:12 UTC
0,USA,340,17723,-0.763657919251475,199,"Lower, Justin",PGA,2026-03-30 11:59:12 UTC
0,FRA,341,23416,-0.785194897477774,321,"Ravetto, David",EURO,2026-03-30 11:59:12 UTC
0,USA,342,18761,-0.785906136630938,395,"Mullinax, Trey",PGA,2026-03-30 11:59:12 UTC
0,USA,343,27598,-0.786580549083596,269,"Nicholas, James",KFT,2026-03-30 11:59:12 UTC
0,GER,344,12522,-0.789756251645292,286,"Schneider, Marcel",EURO,2026-03-30 11:59:12 UTC
0,ENG,345,4052,-0.795556248192319,467,"Westwood, Lee",LIV,2026-03-30 11:59:12 UTC
0,THA,346,14368,-0.801194010255949,454,"Janewattananond, Jazz",ASA,2026-03-30 11:59:12 UTC
0,SWE,347,14780,-0.803944880931161,142,"Lagergren, Joakim",EURO,2026-03-30 11:59:12 UTC
0,ENG,348,28615,-0.806139068777128,318,"Bairstow, Sam",EURO,2026-03-30 11:59:12 UTC
0,USA,349,18869,-0.809591618079144,433,"Lamb, Rick",KFT,2026-03-30 11:59:12 UTC
0,USA,350,25919,-0.811227793003787,501,"Wolff, Matthew",LIV,2026-03-30 11:59:12 UTC
0,USA,351,21889,-0.813221965384833,241,"Kang, Jeffrey",KFT,2026-03-30 11:59:12 UTC
0,USA,352,14926,-0.822814419681969,501,"Malnati, Peter",PGA,2026-03-30 11:59:12 UTC
0,USA,353,12424,-0.826148970504859,501,"Summerhays, Daniel",KFT,2026-03-30 11:59:12 UTC
0,SCO,354,11396,-0.833006746208625,420,"Ramsay, Richie",EURO,2026-03-30 11:59:12 UTC
0,USA,355,1547,-0.837935057148364,501,"Mickelson, Phil",LIV,2026-03-30 11:59:12 UTC
0,KOR,356,7024,-0.84321680586058,501,"Choi, Jinho",KOR,2026-03-30 11:59:12 UTC
0,USA,357,19865,-0.847837598108851,484,"Hardy, Nick",PGA,2026-03-30 11:59:12 UTC
0,AUS,358,16842,-0.850579074976436,501,"Luck, Curtis",ANZ,2026-03-30 11:59:12 UTC
0,FRA,359,28239,-0.853599635498869,317,"Guillamoundeguy, Oihan",CHA,2026-03-30 11:59:12 UTC
0,USA,360,19872,-0.853915570097537,116,"Riley, Davis",PGA,2026-03-30 11:59:12 UTC
0,ITA,361,7033,-0.857440267553475,501,"Molinari, Edoardo",EURO,2026-03-30 11:59:12 UTC
0,ENG,362,12426,-0.857451284881606,298,"Waring, Paul",EURO,2026-03-30 11:59:12 UTC
0,ITA,363,17357,-0.859846817800769,301,"Migliozzi, Guido",EURO,2026-03-30 11:59:12 UTC
0,USA,364,20353,-0.861292788988669,501,"Whitney, Tom",KFT,2026-03-30 11:59:12 UTC
0,SWE,365,31165,-0.865511348151549,334,"Townsend, Hugo",EURO,2026-03-30 11:59:12 UTC
0,USA,366,18628,-0.867276707755296,111,"Campbell, Brian",PGA,2026-03-30 11:59:12 UTC
0,POR,367,27149,-0.871588976635827,501,"Da Costa Rodrigues, Daniel",EURO,2026-03-30 11:59:12 UTC
1,USA,368,34445,-0.874028355922788,501,"Watts, Tyler",AM,2026-03-30 11:59:12 UTC
0,USA,369,18635,-0.876566099117389,343,"Shelton, Robby",KFT,2026-03-30 11:59:12 UTC
0,USA,370,18187,-0.878447268003806,493,"Duncan, Tyler",KFT,2026-03-30 11:59:12 UTC
1,USA,371,34995,-0.882038094841577,501,"Chirravuri, Mahanth",AM,2026-03-30 11:59:12 UTC
0,JPN,372,14371,-0.894957317903949,431,"Sato, Taihei",JPN,2026-03-30 11:59:12 UTC
0,CAN,373,26617,-0.897026249283283,461,"Anderson, Matthew",KFT,2026-03-30 11:59:12 UTC
0,USA,374,28542,-0.897189942578109,349,"Hitt, Austin",KFT,2026-03-30 11:59:12 UTC
0,SCO,375,11397,-0.905565488117603,402,"Jamieson, Scott",EURO,2026-03-30 11:59:12 UTC
0,USA,376,21236,-0.906725349978811,501,"Bryan, Wesley",PGA,2026-03-30 11:59:12 UTC
0,SUI,377,15592,-0.907694979504393,292,"Girrbach, Joel",EURO,2026-03-30 11:59:12 UTC
0,NZL,378,24091,-0.909666282762837,344,"Voke, Nick",ANZ,2026-03-30 11:59:12 UTC
0,USA,379,28469,-0.911909527281999,139,"Highsmith, Joe",PGA,2026-03-30 11:59:12 UTC
0,RSA,380,25889,-0.912425979188638,451,"Nienaber, Wilco",CHA,2026-03-30 11:59:12 UTC
0,USA,381,30767,-0.915757908880223,429,"Gabrelcik, Nick",KFT,2026-03-30 11:59:12 UTC
0,USA,382,23048,-0.915967349895348,501,"Stanger, Jimmy",PGA,2026-03-30 11:59:12 UTC
0,SWE,383,18517,-0.916258384511081,291,"Soderberg, Sebastian",EURO,2026-03-30 11:59:12 UTC
0,ITA,384,26506,-0.921366860533921,417,"De Leo, Gregorio",EURO,2026-03-30 11:59:12 UTC
0,USA,385,29318,-0.921465738584071,353,"McAllister, Logan",KFT,2026-03-30 11:59:12 UTC
0,NZL,386,14373,-0.922855640805749,501,"Campbell, Ben",LIV,2026-03-30 11:59:12 UTC
0,USA,387,30856,-0.92784988958512,450,"Eichhorn, Hunter",KFT,2026-03-30 11:59:12 UTC
0,USA,388,31192,-0.928194703873454,354,"Steelman, Ross",KFT,2026-03-30 11:59:12 UTC
0,ENG,389,16497,-0.930450459424759,294,"Dean, Joe",EURO,2026-03-30 11:59:12 UTC
0,USA,390,6931,-0.933746649426337,501,"Byrd, Jonathan",PGA,2026-03-30 11:59:12 UTC
0,RSA,391,16897,-0.934313963810462,455,"Lombard, Zander",EURO,2026-03-30 11:59:12 UTC
0,USA,392,23610,-0.936430255765025,370,"Crocker, Sean",EURO,2026-03-30 11:59:12 UTC
0,USA,393,5768,-0.940053740972548,370,"Hoffman, Charley",PGA,2026-03-30 11:59:12 UTC
0,JPN,394,22844,-0.940362724681895,326,"Kawamoto, Riki",JPN,2026-03-30 11:59:12 UTC
0,THA,395,23638,-0.941866210440294,476,"Suwannarut, Sarit",ASA,2026-03-30 11:59:12 UTC
0,JPN,396,19190,-0.945044467755386,394,"Hoshino, Rikuya",EURO,2026-03-30 11:59:12 UTC
0,SWE,397,10418,-0.945590730282549,446,"Lemke, Niklas",EURO,2026-03-30 11:59:12 UTC
0,GER,398,22231,-0.947083701066041,225,"Von Dellingshausen, Nicolai",EURO,2026-03-30 11:59:12 UTC
0,COL,399,9171,-0.947727039600388,460,"Villegas, Camilo",PGA,2026-03-30 11:59:12 UTC
0,SCO,400,9586,-0.948787549893174,407,"Laird, Martin",PGA,2026-03-30 11:59:12 UTC
0,THA,401,12321,-0.949621258230168,387,"Aphibarnrat, Kiradech",EURO,2026-03-30 11:59:12 UTC
0,MEX,402,26190,-0.949918800199698,360,"Ortiz, Alvaro",KFT,2026-03-30 11:59:12 UTC
0,RSA,403,17068,-0.95165583207952,259,"Daffue, MJ",EURO,2026-03-30 11:59:12 UTC
0,USA,404,28270,-0.954549511144654,244,"Dunlap, Nick",PGA,2026-03-30 11:59:12 UTC
0,CHN,405,26764,-0.959482069413725,490,"Zheng, Sampson",ASA,2026-03-30 11:59:12 UTC
0,ARG,406,8571,-0.962180133499951,501,"Gomez, Fabian",KFT,2026-03-30 11:59:12 UTC
0,GER,407,8117,-0.962896302309446,501,"Kaymer, Martin",LIV,2026-03-30 11:59:12 UTC
0,USA,408,31214,-0.964523869460131,501,"Francoeur, Chris",PTA,2026-03-30 11:59:12 UTC
0,FIN,409,13139,-0.96574948043135,452,"Pulkkanen, Tapio",EURO,2026-03-30 11:59:12 UTC
0,USA,410,22050,-0.966860304225404,356,"Suh, Justin",KFT,2026-03-30 11:59:12 UTC
0,THA,411,14951,-0.96931131424477,440,"Saksansin, Poom",ASA,2026-03-30 11:59:12 UTC
0,SCO,412,19908,-0.973756555145145,328,"Young, Daniel",EURO,2026-03-30 11:59:12 UTC
0,USA,413,14140,-0.981622991612355,275,"Higgs, Harry",PGA,2026-03-30 11:59:12 UTC
0,RSA,414,18204,-0.984165114566655,501,"Prinsloo, Jaco",AFR,2026-03-30 11:59:12 UTC
0,ESP,415,12258,-0.98488419902288,392,"Garcia Rodriguez, Sebastian",EURO,2026-03-30 11:59:12 UTC
0,KOR,416,13498,-0.98591213189349,237,"Lee, Junghwan",EURO,2026-03-30 11:59:12 UTC
0,USA,417,31257,-0.987922065948153,411,"Hitchner, Derek",PTA,2026-03-30 11:59:12 UTC
0,PHI,418,15274,-0.992118053093452,263,"Tabuena, Miguel",LIV,2026-03-30 11:59:12 UTC
0,CAY,419,31960,-0.994928767014836,375,"Hastings, Justin",KFT,2026-03-30 11:59:12 UTC
0,USA,420,27762,-1.00014126574118,501,"Velo, Kevin",PGA,2026-03-30 11:59:12 UTC
0,USA,421,32333,-1.00396561955693,501,"Buchanan, Jackson",KFT,2026-03-30 11:59:12 UTC
0,USA,422,19477,-1.00592418197997,150,"Schenk, Adam",PGA,2026-03-30 11:59:12 UTC
0,USA,423,27420,-1.00626554346239,270,"Dickson, Taylor",PGA,2026-03-30 11:59:12 UTC
0,USA,424,23892,-1.00676221636592,306,"Gumberg, Jordan",EURO,2026-03-30 11:59:12 UTC
0,SCO,425,22089,-1.0132695796061,265,"Syme, Connor",EURO,2026-03-30 11:59:12 UTC
0,KOR,426,27640,-1.01340255218304,501,"Song, Minhyuk",KOR,2026-03-30 11:59:12 UTC
0,GER,427,19899,-1.01576891449014,501,"Rottluff, Max",ASA,2026-03-30 11:59:12 UTC
0,JPN,428,10523,-1.01690667482306,501,"Nagano, Ryutaro",JPN,2026-03-30 11:59:12 UTC
0,ENG,429,14666,-1.01759475143807,501,"Johnston, Andrew",EURO,2026-03-30 11:59:12 UTC
0,RSA,430,874,-1.0185623519153,501,"Els, Ernie",CHAMP,2026-03-30 11:59:12 UTC
0,USA,431,13367,-1.01987593530571,494,"Merritt, Troy",PGA,2026-03-30 11:59:12 UTC
0,FRA,432,14973,-1.02161310483026,501,"Levy, Alexander",EURO,2026-03-30 11:59:12 UTC
0,USA,433,19869,-1.03005785313939,501,"Maguire, Jack",KFT,2026-03-30 11:59:12 UTC
0,ENG,434,15115,-1.0325827626132,406,"Senior, Jack",EURO,2026-03-30 11:59:12 UTC
0,CAN,435,15499,-1.03374270125748,501,"Bateman, Wil",KFT,2026-03-30 11:59:12 UTC
0,THA,436,11958,-1.03515881021805,457,"Tangkamolprasert, Pavit",ASA,2026-03-30 11:59:12 UTC
0,USA,437,23599,-1.03601110470181,386,"Westmoreland, Kyle",KFT,2026-03-30 11:59:12 UTC
0,IND,438,21234,-1.03604255256961,501,"Thomas, Rayhan",KFT,2026-03-30 11:59:12 UTC
0,DEN,439,15680,-1.04144275893293,315,"Winther, Jeff",EURO,2026-03-30 11:59:12 UTC
0,CZE,440,26710,-1.04154349112064,501,"Hruby, Petr",KFT,2026-03-30 11:59:12 UTC
0,CAN,441,26143,-1.0442340102734,361,"Creighton, Myles",KFT,2026-03-30 11:59:12 UTC
0,USA,442,32550,-1.04479688222725,202,"Bryant, Davis",EURO,2026-03-30 11:59:12 UTC
0,IND,443,22897,-1.04631504866507,501,"Ahlawat, Veer",PGTI,2026-03-30 11:59:12 UTC
0,SWE,444,28686,-1.04633686648334,422,"Jonsson, Tobias",EURO,2026-03-30 11:59:12 UTC
0,AUT,445,13089,-1.05215283085284,501,"Nemecz, Lukas",CHA,2026-03-30 11:59:12 UTC
1,ENG,446,33761,-1.05229122853474,501,"Weaver, Tyler",AM,2026-03-30 11:59:12 UTC
0,POR,447,18722,-1.07085352955335,341,"Gouveia, Ricardo",EURO,2026-03-30 11:59:12 UTC
0,ENG,448,12920,-1.07137740404545,393,"Willett, Danny",PGA,2026-03-30 11:59:12 UTC
0,SWE,449,21875,-1.07554352975367,501,"Widing, Tim",PGA,2026-03-30 11:59:12 UTC
0,USA,450,32445,-1.07568589324338,479,"James, Zach",KFT,2026-03-30 11:59:12 UTC
0,SCO,451,27147,-1.07725627811653,447,"Walker, Euan",CHA,2026-03-30 11:59:12 UTC
0,KOR,452,13923,-1.07910979842981,477,"Lee, Sang-hee",JPN,2026-03-30 11:59:12 UTC
0,JPN,453,20448,-1.0806620145469,352,"Katsuragawa, Yuto",EURO,2026-03-30 11:59:12 UTC
0,COL,454,16591,-1.08069396521819,485,"Rozo, Marcelo",KFT,2026-03-30 11:59:12 UTC
0,USA,455,11641,-1.08105444361233,209,"Kim, Anthony",LIV,2026-03-30 11:59:12 UTC
0,DEN,456,22168,-1.08393092574173,482,"Brown, Hamish",EURO,2026-03-30 11:59:12 UTC
0,USA,457,31188,-1.08613780061517,501,"Valdes, Brendan",KFT,2026-03-30 11:59:12 UTC
0,THA,458,23231,-1.09163167047672,501,"Maichon, Phichaksn",KFT,2026-03-30 11:59:12 UTC
0,CHN,459,17266,-1.09287263803703,501,"Yuan, Carl",KFT,2026-03-30 11:59:12 UTC
0,ENG,460,1435,-1.09448074362783,501,"Poulter, Ian",LIV,2026-03-30 11:59:12 UTC
0,ARG,461,17032,-1.09551429338546,308,"Tosti, Alejandro",PGA,2026-03-30 11:59:12 UTC
0,USA,462,22461,-1.09672865719909,367,"White, Brett",KFT,2026-03-30 11:59:12 UTC
0,SWE,463,16231,-1.09706647050885,480,"Hellgren, Bjorn",LIV,2026-03-30 11:59:12 UTC
0,CAN,464,15596,-1.09739855229857,465,"Cockerill, Aaron",EURO,2026-03-30 11:59:12 UTC
0,JPN,465,12637,-1.09889715579636,273,"Asaji, Yosuke",LIV,2026-03-30 11:59:12 UTC
1,USA,466,32593,-1.10647041758271,501,"Morrison, Tommy",AM,2026-03-30 11:59:12 UTC
1,USA,467,32652,-1.1098840148166,501,"Akina, Kihei",AM,2026-03-30 11:59:12 UTC
0,TPE,468,19697,-1.11067644883552,324,"Wang, Wei-Hsuan",ASA,2026-03-30 11:59:12 UTC
0,JPN,469,21921,-1.11206245638228,232,"Shogenji, Tatsunori",JPN,2026-03-30 11:59:12 UTC
0,JPN,470,14209,-1.11374934404086,501,"Kozuma, Jinichiro",JPN,2026-03-30 11:59:12 UTC
0,GER,471,6950,-1.11505196099693,316,"Siem, Marcel",EURO,2026-03-30 11:59:12 UTC
0,SWE,472,14018,-1.11511187403085,421,"Dantorp, Jens",EURO,2026-03-30 11:59:12 UTC
0,SCO,473,16372,-1.11578001296166,501,"McDonald, Jack",CHA,2026-03-30 11:59:12 UTC
0,ESP,474,33839,-1.11611913551437,501,"Ereno Perez, Pablo",CHA,2026-03-30 11:59:12 UTC
0,USA,475,7960,-1.11719752639507,499,"List, Luke",PGA,2026-03-30 11:59:12 UTC
0,USA,476,24354,-1.12002631431252,395,"Xiong, Norman",KFT,2026-03-30 11:59:12 UTC
0,USA,477,29230,-1.12141301686849,501,"Piot, James",ASA,2026-03-30 11:59:12 UTC
0,USA,478,27697,-1.12193095056699,501,"Sargent, Billy Tom",KFT,2026-03-30 11:59:12 UTC
0,KOR,479,15366,-1.12428097107946,478,"Wang, Jeunghun",ASA,2026-03-30 11:59:12 UTC
0,USA,480,32456,-1.12866773251022,501,"Ponder, Thomas",PTA,2026-03-30 11:59:12 UTC
0,USA,481,31285,-1.13238863369877,441,"Lewis, Bryce",KFT,2026-03-30 11:59:12 UTC
0,AUS,482,8605,-1.1325956104757,501,"Jones, Matt",LIV,2026-03-30 11:59:12 UTC
0,KOR,483,25628,-1.13291542911561,501,"Bae, Yongjun",KOR,2026-03-30 11:59:12 UTC
0,USA,484,19738,-1.13354680360373,400,"Dougherty, Kevin",KFT,2026-03-30 11:59:12 UTC
0,SWE,485,20413,-1.13878307141926,501,"Lindh, Charlie",ASA,2026-03-30 11:59:12 UTC
0,USA,486,26013,-1.1418859310202,347,"Nimmer, Bryson",KFT,2026-03-30 11:59:12 UTC
0,AUS,487,5874,-1.14414298409428,501,"Percy, Cameron",CHAMP,2026-03-30 11:59:12 UTC
0,AUS,488,19068,-1.14917851654865,501,"Barron, Haydn",ANZ,2026-03-30 11:59:12 UTC
0,USA,489,27597,-1.151872649592,501,"Ogletree, Andy",LIV,2026-03-30 11:59:12 UTC
1,SCO,490,34023,-1.15317463621866,501,"Graham, Connor",AM,2026-03-30 11:59:12 UTC
0,KOR,491,13497,-1.1536576854268,501,"Lee, K.H.",PGA,2026-03-30 11:59:12 UTC
0,AUS,492,19208,-1.15425109264302,501,"Endycott, Harrison",PGA,2026-03-30 11:59:12 UTC
0,USA,493,29327,-1.15565207393371,501,"Greaser, Austin",KFT,2026-03-30 11:59:12 UTC
0,USA,494,17273,-1.15736561157927,501,"Fischer, Zack",KFT,2026-03-30 11:59:12 UTC
0,ESP,495,30428,-1.15801478632603,501,"Masaveu, Luis",LIV,2026-03-30 11:59:12 UTC
0,SWE,496,18514,-1.15937744217525,432,"Kinhult, Marcus",EURO,2026-03-30 11:59:12 UTC
0,RSA,497,26000,-1.15964095976985,501,"Snyman, Ian",ASA,2026-03-30 11:59:12 UTC
0,JPN,498,18809,-1.16143448923995,295,"Ikemura, Tomoyo",JPN,2026-03-30 11:59:12 UTC
0,AUT,499,21677,-1.16405258597429,251,"Steinlechner, Maximilian",EURO,2026-03-30 11:59:12 UTC
0,USA,500,26660,-1.16612787301675,337,"Gordon, Will",PGA,2026-03-30 11:59:12 UTC
